## This is an edited version of migrant_journey_updated..._b.csv
## Dep. joining or accompanying => Dep_J_A
## Zero expired rows were omited. I've put them back in. 
nationality,year_issued,visa_cat_broad,year,status_year_end,value
Bangladesh,2009,Dep_J_A,2012,Expired,27
Bangladesh,2009,Dep_J_A,2012,Valid visa,484
Bangladesh,2009,Dep_J_A,2013,Expired,27
Bangladesh,2009,Dep_J_A,2013,Valid visa,484
Bangladesh,2009,Dep_J_A,2014,Expired,27
Bangladesh,2009,Dep_J_A,2014,Valid visa,484
Bangladesh,2009,Dep_J_A,2015,Expired,28
Bangladesh,2009,Dep_J_A,2015,Valid visa,483
Bangladesh,2009,Dep_J_A,2016,Expired,29
Bangladesh,2009,Dep_J_A,2016,Valid visa,482
Bangladesh,2009,Dep_J_A,2017,Expired,30
Bangladesh,2009,Dep_J_A,2017,Valid visa,481
Bangladesh,2009,Dep_J_A,2018,Expired,30
Bangladesh,2009,Dep_J_A,2018,Valid visa,481
Bangladesh,2009,Dep_J_A,2019,Expired,30
Bangladesh,2009,Dep_J_A,2019,Valid visa,481
Bangladesh,2009,Dep_J_A,2020,Expired,31
Bangladesh,2009,Dep_J_A,2020,Valid visa,480
Bangladesh,2010,Dep_J_A,2010,Expired,0
Bangladesh,2010,Dep_J_A,2010,Valid visa,346
Bangladesh,2010,Dep_J_A,2011,Expired,8
Bangladesh,2010,Dep_J_A,2011,Valid visa,338
Bangladesh,2010,Dep_J_A,2012,Expired,18
Bangladesh,2010,Dep_J_A,2012,Valid visa,328
Bangladesh,2010,Dep_J_A,2013,Expired,23
Bangladesh,2010,Dep_J_A,2013,Valid visa,323
Bangladesh,2010,Dep_J_A,2014,Expired,23
Bangladesh,2010,Dep_J_A,2014,Valid visa,323
Bangladesh,2010,Dep_J_A,2015,Expired,23
Bangladesh,2010,Dep_J_A,2015,Valid visa,323
Bangladesh,2010,Dep_J_A,2016,Expired,23
Bangladesh,2010,Dep_J_A,2016,Valid visa,323
Bangladesh,2010,Dep_J_A,2017,Expired,23
Bangladesh,2010,Dep_J_A,2017,Valid visa,323
Bangladesh,2010,Dep_J_A,2018,Expired,23
Bangladesh,2010,Dep_J_A,2018,Valid visa,323
Bangladesh,2010,Dep_J_A,2019,Expired,23
Bangladesh,2010,Dep_J_A,2019,Valid visa,323
Bangladesh,2010,Dep_J_A,2020,Expired,23
Bangladesh,2010,Dep_J_A,2020,Valid visa,323
Bangladesh,2011,Dep_J_A,2011,Expired,0
Bangladesh,2011,Dep_J_A,2011,Valid visa,474
Bangladesh,2011,Dep_J_A,2012,Expired,4
Bangladesh,2011,Dep_J_A,2012,Valid visa,470
Bangladesh,2011,Dep_J_A,2013,Expired,18
Bangladesh,2011,Dep_J_A,2013,Valid visa,456
Bangladesh,2011,Dep_J_A,2014,Expired,29
Bangladesh,2011,Dep_J_A,2014,Valid visa,445
Bangladesh,2011,Dep_J_A,2015,Expired,30
Bangladesh,2011,Dep_J_A,2015,Valid visa,444
Bangladesh,2011,Dep_J_A,2016,Expired,31
Bangladesh,2011,Dep_J_A,2016,Valid visa,443
Bangladesh,2011,Dep_J_A,2017,Expired,33
Bangladesh,2011,Dep_J_A,2017,Valid visa,441
Bangladesh,2011,Dep_J_A,2018,Expired,34
Bangladesh,2011,Dep_J_A,2018,Valid visa,440
Bangladesh,2011,Dep_J_A,2019,Expired,35
Bangladesh,2011,Dep_J_A,2019,Valid visa,439
Bangladesh,2011,Dep_J_A,2020,Expired,44
Bangladesh,2011,Dep_J_A,2020,Valid visa,430
Bangladesh,2012,Dep_J_A,2012,Expired,0
Bangladesh,2012,Dep_J_A,2012,Valid visa,349
Bangladesh,2012,Dep_J_A,2013,Expired,5
Bangladesh,2012,Dep_J_A,2013,Valid visa,344
Bangladesh,2012,Dep_J_A,2014,Expired,22
Bangladesh,2012,Dep_J_A,2014,Valid visa,327
Bangladesh,2012,Dep_J_A,2015,Expired,30
Bangladesh,2012,Dep_J_A,2015,Valid visa,319
Bangladesh,2012,Dep_J_A,2016,Expired,32
Bangladesh,2012,Dep_J_A,2016,Valid visa,317
Bangladesh,2012,Dep_J_A,2017,Expired,33
Bangladesh,2012,Dep_J_A,2017,Valid visa,316
Bangladesh,2012,Dep_J_A,2018,Expired,33
Bangladesh,2012,Dep_J_A,2018,Valid visa,316
Bangladesh,2012,Dep_J_A,2019,Expired,35
Bangladesh,2012,Dep_J_A,2019,Valid visa,314
Bangladesh,2012,Dep_J_A,2020,Expired,40
Bangladesh,2012,Dep_J_A,2020,Valid visa,309
Bangladesh,2013,Dep_J_A,2013,Expired,0
Bangladesh,2013,Dep_J_A,2013,Valid visa,266
Bangladesh,2013,Dep_J_A,2014,Expired,14
Bangladesh,2013,Dep_J_A,2014,Valid visa,252
Bangladesh,2013,Dep_J_A,2015,Expired,18
Bangladesh,2013,Dep_J_A,2015,Valid visa,248
Bangladesh,2013,Dep_J_A,2016,Expired,21
Bangladesh,2013,Dep_J_A,2016,Valid visa,245
Bangladesh,2013,Dep_J_A,2017,Expired,24
Bangladesh,2013,Dep_J_A,2017,Valid visa,242
Bangladesh,2013,Dep_J_A,2018,Expired,28
Bangladesh,2013,Dep_J_A,2018,Valid visa,238
Bangladesh,2013,Dep_J_A,2019,Expired,30
Bangladesh,2013,Dep_J_A,2019,Valid visa,236
Bangladesh,2013,Dep_J_A,2020,Expired,33
Bangladesh,2013,Dep_J_A,2020,Valid visa,233
Bangladesh,2014,Dep_J_A,2014,Expired,0
Bangladesh,2014,Dep_J_A,2014,Valid visa,184
Bangladesh,2014,Dep_J_A,2015,Expired,5
Bangladesh,2014,Dep_J_A,2015,Valid visa,179
Bangladesh,2014,Dep_J_A,2016,Expired,12
Bangladesh,2014,Dep_J_A,2016,Valid visa,172
Bangladesh,2014,Dep_J_A,2017,Expired,25
Bangladesh,2014,Dep_J_A,2017,Valid visa,159
Bangladesh,2014,Dep_J_A,2018,Expired,27
Bangladesh,2014,Dep_J_A,2018,Valid visa,157
Bangladesh,2014,Dep_J_A,2019,Expired,30
Bangladesh,2014,Dep_J_A,2019,Valid visa,154
Bangladesh,2014,Dep_J_A,2020,Expired,41
Bangladesh,2014,Dep_J_A,2020,Valid visa,143
Bangladesh,2015,Dep_J_A,2015,Expired,0
Bangladesh,2015,Dep_J_A,2015,Valid visa,186
Bangladesh,2015,Dep_J_A,2016,Expired,6
Bangladesh,2015,Dep_J_A,2016,Valid visa,180
Bangladesh,2015,Dep_J_A,2017,Expired,6
Bangladesh,2015,Dep_J_A,2017,Valid visa,180
Bangladesh,2015,Dep_J_A,2018,Expired,31
Bangladesh,2015,Dep_J_A,2018,Valid visa,155
Bangladesh,2015,Dep_J_A,2019,Expired,31
Bangladesh,2015,Dep_J_A,2019,Valid visa,155
Bangladesh,2015,Dep_J_A,2020,Expired,60
Bangladesh,2015,Dep_J_A,2020,Valid visa,126
Bangladesh,2016,Dep_J_A,2016,Expired,0
Bangladesh,2016,Dep_J_A,2016,Valid visa,123
Bangladesh,2016,Dep_J_A,2017,Expired,1
Bangladesh,2016,Dep_J_A,2017,Valid visa,122
Bangladesh,2016,Dep_J_A,2018,Expired,4
Bangladesh,2016,Dep_J_A,2018,Valid visa,119
Bangladesh,2016,Dep_J_A,2019,Expired,10
Bangladesh,2016,Dep_J_A,2019,Valid visa,113
Bangladesh,2016,Dep_J_A,2020,Expired,16
Bangladesh,2016,Dep_J_A,2020,Valid visa,107
Bangladesh,2017,Dep_J_A,2017,Expired,0
Bangladesh,2017,Dep_J_A,2017,Valid visa,302
Bangladesh,2017,Dep_J_A,2018,Expired,9
Bangladesh,2017,Dep_J_A,2018,Valid visa,293
Bangladesh,2017,Dep_J_A,2019,Expired,24
Bangladesh,2017,Dep_J_A,2019,Valid visa,278
Bangladesh,2017,Dep_J_A,2020,Expired,82
Bangladesh,2017,Dep_J_A,2020,Valid visa,220
Bangladesh,2018,Dep_J_A,2018,Expired,2
Bangladesh,2018,Dep_J_A,2018,Valid visa,78
Bangladesh,2018,Dep_J_A,2019,Expired,6
Bangladesh,2018,Dep_J_A,2019,Valid visa,74
Bangladesh,2018,Dep_J_A,2020,Expired,42
Bangladesh,2018,Dep_J_A,2020,Valid visa,38
Bangladesh,2019,Dep_J_A,2019,Expired,0
Bangladesh,2019,Dep_J_A,2019,Valid visa,36
Bangladesh,2019,Dep_J_A,2020,Expired,2
Bangladesh,2019,Dep_J_A,2020,Valid visa,34
Bangladesh,2020,Dep_J_A,2020,Expired,0
Bangladesh,2020,Dep_J_A,2020,Valid visa,18
Bangladesh,2004,Family,2004,Expired,0
Bangladesh,2004,Family,2004,Valid visa,1828
Bangladesh,2004,Family,2005,Expired,3
Bangladesh,2004,Family,2005,Valid visa,1825
Bangladesh,2004,Family,2006,Expired,62
Bangladesh,2004,Family,2006,Valid visa,1766
Bangladesh,2004,Family,2007,Expired,64
Bangladesh,2004,Family,2007,Valid visa,1764
Bangladesh,2004,Family,2008,Expired,64
Bangladesh,2004,Family,2008,Valid visa,1764
Bangladesh,2004,Family,2009,Expired,64
Bangladesh,2004,Family,2009,Valid visa,1764
Bangladesh,2004,Family,2010,Expired,65
Bangladesh,2004,Family,2010,Valid visa,1763
Bangladesh,2004,Family,2011,Expired,66
Bangladesh,2004,Family,2011,Valid visa,1762
Bangladesh,2004,Family,2012,Expired,66
Bangladesh,2004,Family,2012,Valid visa,1762
Bangladesh,2004,Family,2013,Expired,66
Bangladesh,2004,Family,2013,Valid visa,1762
Bangladesh,2004,Family,2014,Expired,67
Bangladesh,2004,Family,2014,Valid visa,1761
Bangladesh,2004,Family,2015,Expired,67
Bangladesh,2004,Family,2015,Valid visa,1761
Bangladesh,2004,Family,2016,Expired,71
Bangladesh,2004,Family,2016,Valid visa,1757
Bangladesh,2004,Family,2017,Expired,71
Bangladesh,2004,Family,2017,Valid visa,1757
Bangladesh,2004,Family,2018,Expired,72
Bangladesh,2004,Family,2018,Valid visa,1756
Bangladesh,2004,Family,2019,Expired,72
Bangladesh,2004,Family,2019,Valid visa,1756
Bangladesh,2004,Family,2020,Expired,75
Bangladesh,2004,Family,2020,Valid visa,1753
Bangladesh,2005,Family,2005,Expired,0
Bangladesh,2005,Family,2005,Valid visa,3664
Bangladesh,2005,Family,2006,Expired,2
Bangladesh,2005,Family,2006,Valid visa,3662
Bangladesh,2005,Family,2007,Expired,152
Bangladesh,2005,Family,2007,Valid visa,3512
Bangladesh,2005,Family,2008,Expired,153
Bangladesh,2005,Family,2008,Valid visa,3511
Bangladesh,2005,Family,2009,Expired,165
Bangladesh,2005,Family,2009,Valid visa,3499
Bangladesh,2005,Family,2010,Expired,170
Bangladesh,2005,Family,2010,Valid visa,3494
Bangladesh,2005,Family,2011,Expired,172
Bangladesh,2005,Family,2011,Valid visa,3492
Bangladesh,2005,Family,2012,Expired,173
Bangladesh,2005,Family,2012,Valid visa,3491
Bangladesh,2005,Family,2013,Expired,174
Bangladesh,2005,Family,2013,Valid visa,3490
Bangladesh,2005,Family,2014,Expired,175
Bangladesh,2005,Family,2014,Valid visa,3489
Bangladesh,2005,Family,2015,Expired,175
Bangladesh,2005,Family,2015,Valid visa,3489
Bangladesh,2005,Family,2016,Expired,176
Bangladesh,2005,Family,2016,Valid visa,3488
Bangladesh,2005,Family,2017,Expired,176
Bangladesh,2005,Family,2017,Valid visa,3488
Bangladesh,2005,Family,2018,Expired,177
Bangladesh,2005,Family,2018,Valid visa,3487
Bangladesh,2005,Family,2019,Expired,180
Bangladesh,2005,Family,2019,Valid visa,3484
Bangladesh,2005,Family,2020,Expired,186
Bangladesh,2005,Family,2020,Valid visa,3478
Bangladesh,2006,Family,2006,Expired,0
Bangladesh,2006,Family,2006,Valid visa,3485
Bangladesh,2006,Family,2007,Expired,0
Bangladesh,2006,Family,2007,Valid visa,3485
Bangladesh,2006,Family,2008,Expired,124
Bangladesh,2006,Family,2008,Valid visa,3361
Bangladesh,2006,Family,2009,Expired,125
Bangladesh,2006,Family,2009,Valid visa,3360
Bangladesh,2006,Family,2010,Expired,132
Bangladesh,2006,Family,2010,Valid visa,3353
Bangladesh,2006,Family,2011,Expired,138
Bangladesh,2006,Family,2011,Valid visa,3347
Bangladesh,2006,Family,2012,Expired,140
Bangladesh,2006,Family,2012,Valid visa,3345
Bangladesh,2006,Family,2013,Expired,145
Bangladesh,2006,Family,2013,Valid visa,3340
Bangladesh,2006,Family,2014,Expired,146
Bangladesh,2006,Family,2014,Valid visa,3339
Bangladesh,2006,Family,2015,Expired,148
Bangladesh,2006,Family,2015,Valid visa,3337
Bangladesh,2006,Family,2016,Expired,149
Bangladesh,2006,Family,2016,Valid visa,3336
Bangladesh,2006,Family,2017,Expired,151
Bangladesh,2006,Family,2017,Valid visa,3334
Bangladesh,2006,Family,2018,Expired,154
Bangladesh,2006,Family,2018,Valid visa,3331
Bangladesh,2006,Family,2019,Expired,154
Bangladesh,2006,Family,2019,Valid visa,3331
Bangladesh,2006,Family,2020,Expired,164
Bangladesh,2006,Family,2020,Valid visa,3321
Bangladesh,2007,Family,2007,Expired,0
Bangladesh,2007,Family,2007,Valid visa,2655
Bangladesh,2007,Family,2008,Expired,0
Bangladesh,2007,Family,2008,Valid visa,2655
Bangladesh,2007,Family,2009,Expired,79
Bangladesh,2007,Family,2009,Valid visa,2576
Bangladesh,2007,Family,2010,Expired,80
Bangladesh,2007,Family,2010,Valid visa,2575
Bangladesh,2007,Family,2011,Expired,84
Bangladesh,2007,Family,2011,Valid visa,2571
Bangladesh,2007,Family,2012,Expired,86
Bangladesh,2007,Family,2012,Valid visa,2569
Bangladesh,2007,Family,2013,Expired,86
Bangladesh,2007,Family,2013,Valid visa,2569
Bangladesh,2007,Family,2014,Expired,86
Bangladesh,2007,Family,2014,Valid visa,2569
Bangladesh,2007,Family,2015,Expired,89
Bangladesh,2007,Family,2015,Valid visa,2566
Bangladesh,2007,Family,2016,Expired,89
Bangladesh,2007,Family,2016,Valid visa,2566
Bangladesh,2007,Family,2017,Expired,89
Bangladesh,2007,Family,2017,Valid visa,2566
Bangladesh,2007,Family,2018,Expired,89
Bangladesh,2007,Family,2018,Valid visa,2566
Bangladesh,2007,Family,2019,Expired,89
Bangladesh,2007,Family,2019,Valid visa,2566
Bangladesh,2007,Family,2020,Expired,94
Bangladesh,2007,Family,2020,Valid visa,2561
Bangladesh,2008,Family,2008,Expired,0
Bangladesh,2008,Family,2008,Valid visa,2760
Bangladesh,2008,Family,2009,Expired,0
Bangladesh,2008,Family,2009,Valid visa,2760
Bangladesh,2008,Family,2010,Expired,58
Bangladesh,2008,Family,2010,Valid visa,2702
Bangladesh,2008,Family,2011,Expired,66
Bangladesh,2008,Family,2011,Valid visa,2694
Bangladesh,2008,Family,2012,Expired,70
Bangladesh,2008,Family,2012,Valid visa,2690
Bangladesh,2008,Family,2013,Expired,72
Bangladesh,2008,Family,2013,Valid visa,2688
Bangladesh,2008,Family,2014,Expired,75
Bangladesh,2008,Family,2014,Valid visa,2685
Bangladesh,2008,Family,2015,Expired,76
Bangladesh,2008,Family,2015,Valid visa,2684
Bangladesh,2008,Family,2016,Expired,77
Bangladesh,2008,Family,2016,Valid visa,2683
Bangladesh,2008,Family,2017,Expired,77
Bangladesh,2008,Family,2017,Valid visa,2683
Bangladesh,2008,Family,2018,Expired,77
Bangladesh,2008,Family,2018,Valid visa,2683
Bangladesh,2008,Family,2019,Expired,77
Bangladesh,2008,Family,2019,Valid visa,2683
Bangladesh,2008,Family,2020,Expired,86
Bangladesh,2008,Family,2020,Valid visa,2674
Bangladesh,2009,Family,2009,Expired,0
Bangladesh,2009,Family,2009,Valid visa,2113
Bangladesh,2009,Family,2010,Expired,0
Bangladesh,2009,Family,2010,Valid visa,2113
Bangladesh,2009,Family,2011,Expired,47
Bangladesh,2009,Family,2011,Valid visa,2066
Bangladesh,2009,Family,2012,Expired,57
Bangladesh,2009,Family,2012,Valid visa,2056
Bangladesh,2009,Family,2013,Expired,58
Bangladesh,2009,Family,2013,Valid visa,2055
Bangladesh,2009,Family,2014,Expired,60
Bangladesh,2009,Family,2014,Valid visa,2053
Bangladesh,2009,Family,2015,Expired,62
Bangladesh,2009,Family,2015,Valid visa,2051
Bangladesh,2009,Family,2016,Expired,62
Bangladesh,2009,Family,2016,Valid visa,2051
Bangladesh,2009,Family,2017,Expired,63
Bangladesh,2009,Family,2017,Valid visa,2050
Bangladesh,2009,Family,2018,Expired,65
Bangladesh,2009,Family,2018,Valid visa,2048
Bangladesh,2009,Family,2019,Expired,67
Bangladesh,2009,Family,2019,Valid visa,2046
Bangladesh,2009,Family,2020,Expired,77
Bangladesh,2009,Family,2020,Valid visa,2036
Bangladesh,2010,Family,2010,Expired,0
Bangladesh,2010,Family,2010,Valid visa,1632
Bangladesh,2010,Family,2011,Expired,0
Bangladesh,2010,Family,2011,Valid visa,1632
Bangladesh,2010,Family,2012,Expired,23
Bangladesh,2010,Family,2012,Valid visa,1609
Bangladesh,2010,Family,2013,Expired,41
Bangladesh,2010,Family,2013,Valid visa,1591
Bangladesh,2010,Family,2014,Expired,46
Bangladesh,2010,Family,2014,Valid visa,1586
Bangladesh,2010,Family,2015,Expired,48
Bangladesh,2010,Family,2015,Valid visa,1584
Bangladesh,2010,Family,2016,Expired,50
Bangladesh,2010,Family,2016,Valid visa,1582
Bangladesh,2010,Family,2017,Expired,50
Bangladesh,2010,Family,2017,Valid visa,1582
Bangladesh,2010,Family,2018,Expired,50
Bangladesh,2010,Family,2018,Valid visa,1582
Bangladesh,2010,Family,2019,Expired,51
Bangladesh,2010,Family,2019,Valid visa,1581
Bangladesh,2010,Family,2020,Expired,60
Bangladesh,2010,Family,2020,Valid visa,1572
Bangladesh,2011,Family,2011,Expired,0
Bangladesh,2011,Family,2011,Valid visa,1827
Bangladesh,2011,Family,2012,Expired,1
Bangladesh,2011,Family,2012,Valid visa,1826
Bangladesh,2011,Family,2013,Expired,45
Bangladesh,2011,Family,2013,Valid visa,1782
Bangladesh,2011,Family,2014,Expired,64
Bangladesh,2011,Family,2014,Valid visa,1763
Bangladesh,2011,Family,2015,Expired,66
Bangladesh,2011,Family,2015,Valid visa,1761
Bangladesh,2011,Family,2016,Expired,74
Bangladesh,2011,Family,2016,Valid visa,1753
Bangladesh,2011,Family,2017,Expired,75
Bangladesh,2011,Family,2017,Valid visa,1752
Bangladesh,2011,Family,2018,Expired,76
Bangladesh,2011,Family,2018,Valid visa,1751
Bangladesh,2011,Family,2019,Expired,81
Bangladesh,2011,Family,2019,Valid visa,1746
Bangladesh,2011,Family,2020,Expired,112
Bangladesh,2011,Family,2020,Valid visa,1715
Bangladesh,2012,Family,2012,Expired,1
Bangladesh,2012,Family,2012,Valid visa,1946
Bangladesh,2012,Family,2013,Expired,1
Bangladesh,2012,Family,2013,Valid visa,1946
Bangladesh,2012,Family,2014,Expired,33
Bangladesh,2012,Family,2014,Valid visa,1914
Bangladesh,2012,Family,2015,Expired,57
Bangladesh,2012,Family,2015,Valid visa,1890
Bangladesh,2012,Family,2016,Expired,58
Bangladesh,2012,Family,2016,Valid visa,1889
Bangladesh,2012,Family,2017,Expired,64
Bangladesh,2012,Family,2017,Valid visa,1883
Bangladesh,2012,Family,2018,Expired,65
Bangladesh,2012,Family,2018,Valid visa,1882
Bangladesh,2012,Family,2019,Expired,71
Bangladesh,2012,Family,2019,Valid visa,1876
Bangladesh,2012,Family,2020,Expired,121
Bangladesh,2012,Family,2020,Valid visa,1826
Bangladesh,2013,Family,2013,Expired,2
Bangladesh,2013,Family,2013,Valid visa,1033
Bangladesh,2013,Family,2014,Expired,2
Bangladesh,2013,Family,2014,Valid visa,1033
Bangladesh,2013,Family,2015,Expired,8
Bangladesh,2013,Family,2015,Valid visa,1027
Bangladesh,2013,Family,2016,Expired,28
Bangladesh,2013,Family,2016,Valid visa,1007
Bangladesh,2013,Family,2017,Expired,33
Bangladesh,2013,Family,2017,Valid visa,1002
Bangladesh,2013,Family,2018,Expired,36
Bangladesh,2013,Family,2018,Valid visa,999
Bangladesh,2013,Family,2019,Expired,45
Bangladesh,2013,Family,2019,Valid visa,990
Bangladesh,2013,Family,2020,Expired,77
Bangladesh,2013,Family,2020,Valid visa,958
Bangladesh,2014,Family,2014,Expired,0
Bangladesh,2014,Family,2014,Valid visa,1324
Bangladesh,2014,Family,2015,Expired,2
Bangladesh,2014,Family,2015,Valid visa,1322
Bangladesh,2014,Family,2016,Expired,20
Bangladesh,2014,Family,2016,Valid visa,1304
Bangladesh,2014,Family,2017,Expired,56
Bangladesh,2014,Family,2017,Valid visa,1268
Bangladesh,2014,Family,2018,Expired,64
Bangladesh,2014,Family,2018,Valid visa,1260
Bangladesh,2014,Family,2019,Expired,76
Bangladesh,2014,Family,2019,Valid visa,1248
Bangladesh,2014,Family,2020,Expired,152
Bangladesh,2014,Family,2020,Valid visa,1172
Bangladesh,2015,Family,2015,Expired,0
Bangladesh,2015,Family,2015,Valid visa,1733
Bangladesh,2015,Family,2016,Expired,3
Bangladesh,2015,Family,2016,Valid visa,1730
Bangladesh,2015,Family,2017,Expired,12
Bangladesh,2015,Family,2017,Valid visa,1721
Bangladesh,2015,Family,2018,Expired,52
Bangladesh,2015,Family,2018,Valid visa,1681
Bangladesh,2015,Family,2019,Expired,54
Bangladesh,2015,Family,2019,Valid visa,1679
Bangladesh,2015,Family,2020,Expired,451
Bangladesh,2015,Family,2020,Valid visa,1282
Bangladesh,2016,Family,2016,Expired,0
Bangladesh,2016,Family,2016,Valid visa,1178
Bangladesh,2016,Family,2017,Expired,0
Bangladesh,2016,Family,2017,Valid visa,1178
Bangladesh,2016,Family,2018,Expired,7
Bangladesh,2016,Family,2018,Valid visa,1171
Bangladesh,2016,Family,2019,Expired,43
Bangladesh,2016,Family,2019,Valid visa,1135
Bangladesh,2016,Family,2020,Expired,55
Bangladesh,2016,Family,2020,Valid visa,1123
Bangladesh,2017,Family,2017,Expired,0
Bangladesh,2017,Family,2017,Valid visa,1566
Bangladesh,2017,Family,2018,Expired,2
Bangladesh,2017,Family,2018,Valid visa,1564
Bangladesh,2017,Family,2019,Expired,22
Bangladesh,2017,Family,2019,Valid visa,1544
Bangladesh,2017,Family,2020,Expired,305
Bangladesh,2017,Family,2020,Valid visa,1261
Bangladesh,2018,Family,2018,Expired,2
Bangladesh,2018,Family,2018,Valid visa,1712
Bangladesh,2018,Family,2019,Expired,9
Bangladesh,2018,Family,2019,Valid visa,1705
Bangladesh,2018,Family,2020,Expired,284
Bangladesh,2018,Family,2020,Valid visa,1430
Bangladesh,2019,Family,2019,Expired,1
Bangladesh,2019,Family,2019,Valid visa,2456
Bangladesh,2019,Family,2020,Expired,16
Bangladesh,2019,Family,2020,Valid visa,2441
Bangladesh,2020,Family,2020,Expired,9
Bangladesh,2020,Family,2020,Valid visa,1898
Bangladesh,2004,Study,2004,Expired,22
Bangladesh,2004,Study,2004,Valid visa,2223
Bangladesh,2004,Study,2005,Expired,285
Bangladesh,2004,Study,2005,Valid visa,1960
Bangladesh,2004,Study,2006,Expired,433
Bangladesh,2004,Study,2006,Valid visa,1812
Bangladesh,2004,Study,2007,Expired,617
Bangladesh,2004,Study,2007,Valid visa,1628
Bangladesh,2004,Study,2008,Expired,779
Bangladesh,2004,Study,2008,Valid visa,1466
Bangladesh,2004,Study,2009,Expired,929
Bangladesh,2004,Study,2009,Valid visa,1316
Bangladesh,2004,Study,2010,Expired,1029
Bangladesh,2004,Study,2010,Valid visa,1216
Bangladesh,2004,Study,2011,Expired,1125
Bangladesh,2004,Study,2011,Valid visa,1120
Bangladesh,2004,Study,2012,Expired,1200
Bangladesh,2004,Study,2012,Valid visa,1045
Bangladesh,2004,Study,2013,Expired,1240
Bangladesh,2004,Study,2013,Valid visa,1005
Bangladesh,2004,Study,2014,Expired,1250
Bangladesh,2004,Study,2014,Valid visa,995
Bangladesh,2004,Study,2015,Expired,1256
Bangladesh,2004,Study,2015,Valid visa,989
Bangladesh,2004,Study,2016,Expired,1260
Bangladesh,2004,Study,2016,Valid visa,985
Bangladesh,2004,Study,2017,Expired,1260
Bangladesh,2004,Study,2017,Valid visa,985
Bangladesh,2004,Study,2018,Expired,1260
Bangladesh,2004,Study,2018,Valid visa,985
Bangladesh,2004,Study,2019,Expired,1261
Bangladesh,2004,Study,2019,Valid visa,984
Bangladesh,2004,Study,2020,Expired,1271
Bangladesh,2004,Study,2020,Valid visa,974
Bangladesh,2005,Study,2005,Expired,61
Bangladesh,2005,Study,2005,Valid visa,3374
Bangladesh,2005,Study,2006,Expired,260
Bangladesh,2005,Study,2006,Valid visa,3175
Bangladesh,2005,Study,2007,Expired,489
Bangladesh,2005,Study,2007,Valid visa,2946
Bangladesh,2005,Study,2008,Expired,803
Bangladesh,2005,Study,2008,Valid visa,2632
Bangladesh,2005,Study,2009,Expired,1054
Bangladesh,2005,Study,2009,Valid visa,2381
Bangladesh,2005,Study,2010,Expired,1258
Bangladesh,2005,Study,2010,Valid visa,2177
Bangladesh,2005,Study,2011,Expired,1469
Bangladesh,2005,Study,2011,Valid visa,1966
Bangladesh,2005,Study,2012,Expired,1638
Bangladesh,2005,Study,2012,Valid visa,1797
Bangladesh,2005,Study,2013,Expired,1733
Bangladesh,2005,Study,2013,Valid visa,1702
Bangladesh,2005,Study,2014,Expired,1769
Bangladesh,2005,Study,2014,Valid visa,1666
Bangladesh,2005,Study,2015,Expired,1786
Bangladesh,2005,Study,2015,Valid visa,1649
Bangladesh,2005,Study,2016,Expired,1803
Bangladesh,2005,Study,2016,Valid visa,1632
Bangladesh,2005,Study,2017,Expired,1806
