# Immigration data for 2011. 
Ethnicity	EthnicityIndex	Sex	ROB	Age	Value
China	3	1	0	49	17.14821612
China	3	1	0	50	11.85877212
China	3	1	0	51	13.10215209
China	3	1	0	52	11.06424851
China	3	1	0	53	11.47987793
China	3	1	0	54	6.820864893
China	3	1	0	55	5.2359627
China	3	1	0	56	5.1513885
China	3	1	0	57	4.802343228
China	3	1	0	58	4.516646565
China	3	1	0	59	2.72897396
China	3	1	0	60	3.054435222
China	3	1	0	61	2.302165246
China	3	1	0	62	1.693033152
China	3	1	0	63	4.128025711
China	3	1	0	64	3.591075974
China	3	1	0	65	1.582555433
China	3	1	0	66	2.792469107
China	3	1	0	67	1.917805527
China	3	1	0	68	1.8687763
China	3	1	0	69	0.989579329
China	3	1	0	70	0.926557778
China	3	1	0	71	0.871610056
China	3	1	0	72	0.965967298
China	3	1	0	73	0.656052093
China	3	1	0	74	0.772953337
China	3	1	0	75	1.328817538
China	3	1	0	76	1.084847091
China	3	1	0	77	1.155005879
China	3	1	0	78	0.871837623
China	3	1	0	79	0.667603993
China	3	1	0	80	0.264210372
China	3	1	0	81	0.365249734
China	3	1	0	82	0.260497143
China	3	1	0	83	0.184351944
China	3	1	0	84	0.269935279
China	3	1	0	85	0.985854788
China	3	1	0	86	1.150827536
China	3	1	0	87	1.534408233
China	3	1	0	88	0.892917534
China	3	1	0	89	3.393902246
China	3	1	0	90	0
China	3	1	0	91	0
China	3	1	0	92	0
China	3	1	0	93	0
China	3	1	0	94	0
China	3	1	0	95	0
China	3	1	0	96	0
China	3	1	0	97	0
China	3	1	0	98	0
China	3	1	0	99	0
China	3	1	0	100	0
China	3	0	1	0	6.104242882
China	3	0	1	1	6.141647122
China	3	0	1	2	5.962220269
China	3	0	1	3	6.033814217
China	3	0	1	4	4.818018056
China	3	0	1	5	6.470754155
China	3	0	1	6	5.42535319
China	3	0	1	7	5.940136412
China	3	0	1	8	6.54796835
China	3	0	1	9	9.941505776
China	3	0	1	10	9.830184671
China	3	0	1	11	10.259655
China	3	0	1	12	10.21519723
China	3	0	1	13	10.46741912
China	3	0	1	14	23.71813885
China	3	0	1	15	20.5833849
China	3	0	1	16	24.52591348
China	3	0	1	17	40.11703001
China	3	0	1	18	67.04151814
China	3	0	1	19	98.67284252
China	3	0	1	20	101.9638868
China	3	0	1	21	117.5452566
China	3	0	1	22	117.4093752
China	3	0	1	23	106.7964557
China	3	0	1	24	26.14227859
China	3	0	1	25	49.26997741
China	3	0	1	26	45.98725717
China	3	0	1	27	43.80886429
China	3	0	1	28	40.60987959
China	3	0	1	29	26.07208975
China	3	0	1	30	30.74935755
China	3	0	1	31	28.81853129
China	3	0	1	32	25.41986007
China	3	0	1	33	24.3104444
China	3	0	1	34	12.64233546
China	3	0	1	35	16.79698879
China	3	0	1	36	16.24049393
China	3	0	1	37	14.6477154
China	3	0	1	38	14.07030431
China	3	0	1	39	6.199393796
China	3	0	1	40	9.698326147
China	3	0	1	41	8.720527434
China	3	0	1	42	7.873663311
China	3	0	1	43	6.524919044
China	3	0	1	44	14.5198917
China	3	0	1	45	13.18456555
China	3	0	1	46	13.29724822
China	3	0	1	47	12.70915496
China	3	0	1	48	12.53607885
China	3	0	1	49	6.475069478
China	3	0	1	50	9.268109309
China	3	0	1	51	8.307026185
China	3	0	1	52	7.89701578
China	3	0	1	53	8.613513392
China	3	0	1	54	7.361997398
China	3	0	1	55	7.609475733
China	3	0	1	56	7.132988979
China	3	0	1	57	7.44201865
China	3	0	1	58	5.880913084
China	3	0	1	59	6.472985344
China	3	0	1	60	5.563596096
China	3	0	1	61	5.036441771
China	3	0	1	62	4.375214644
China	3	0	1	63	7.598956232
China	3	0	1	64	3.633178014
China	3	0	1	65	4.168835875
China	3	0	1	66	6.114981732
China	3	0	1	67	4.14486699
China	3	0	1	68	4.536045035
China	3	0	1	69	2.118167569
China	3	0	1	70	3.19390072
China	3	0	1	71	3.178833034
China	3	0	1	72	3.064839723
China	3	0	1	73	2.404627325
China	3	0	1	74	1.78866899
China	3	0	1	75	1.401693453
China	3	0	1	76	1.329783033
China	3	0	1	77	1.155581154
China	3	0	1	78	1.37039112
China	3	0	1	79	0.90632134
China	3	0	1	80	1.260315733
China	3	0	1	81	0.988023465
China	3	0	1	82	1.179942873
China	3	0	1	83	0.719305161
China	3	0	1	84	1.123139811
China	3	0	1	85	0.247598475
China	3	0	1	86	0.344748916
China	3	0	1	87	0.267349213
China	3	0	1	88	0.28064231
China	3	0	1	89	0.154987722
China	3	0	1	90	0
China	3	0	1	91	0
China	3	0	1	92	0
China	3	0	1	93	0
China	3	0	1	94	0
China	3	0	1	95	0
China	3	0	1	96	0
China	3	0	1	97	0
China	3	0	1	98	0
China	3	0	1	99	0
China	3	0	1	100	0
China	3	1	1	0	8.668940137
China	3	1	1	1	7.862456699
China	3	1	1	2	7.35255152
China	3	1	1	3	7.563281362
China	3	1	1	4	4.888241357
China	3	1	1	5	7.000693451
China	3	1	1	6	6.867546066
China	3	1	1	7	6.810877599
China	3	1	1	8	6.355766994
China	3	1	1	9	7.627151716
China	3	1	1	10	7.721929482
China	3	1	1	11	7.887652977
China	3	1	1	12	7.649415057
China	3	1	1	13	8.731333559
China	3	1	1	14	22.05306289
China	3	1	1	15	19.5734582
China	3	1	1	16	25.70417052
China	3	1	1	17	49.46894047
China	3	1	1	18	85.99974066
China	3	1	1	19	96.4314145
China	3	1	1	20	104.8740364
China	3	1	1	21	125.3664456
China	3	1	1	22	91.03200427
China	3	1	1	23	77.67324286
China	3	1	1	24	19.09530391
China	3	1	1	25	35.36255689
China	3	1	1	26	31.51955271
China	3	1	1	27	29.36181341
China	3	1	1	28	26.10712796
China	3	1	1	29	19.03649555
China	3	1	1	30	22.68237369
China	3	1	1	31	21.23166107
China	3	1	1	32	17.60669548
China	3	1	1	33	16.71316102
China	3	1	1	34	9.845696693
China	3	1	1	35	13.08211902
China	3	1	1	36	12.26913687
China	3	1	1	37	11.75536941
China	3	1	1	38	9.535835527
China	3	1	1	39	9.154484291
China	3	1	1	40	15.81488886
China	3	1	1	41	14.94576612
China	3	1	1	42	13.21618506
China	3	1	1	43	11.6803896
China	3	1	1	44	9.120963477
China	3	1	1	45	8.239517192
China	3	1	1	46	7.825408181
China	3	1	1	47	7.251361314
China	3	1	1	48	7.499940538
China	3	1	1	49	10.6460438
China	3	1	1	50	12.4799459
China	3	1	1	51	13.78845529
China	3	1	1	52	11.64380439
China	3	1	1	53	12.08120487
China	3	1	1	54	7.178148292
China	3	1	1	55	7.725190869
China	3	1	1	56	7.600409263
China	3	1	1	57	7.085424435
China	3	1	1	58	6.663904767
China	3	1	1	59	4.026355022
China	3	1	1	60	4.501272959
China	3	1	1	61	3.392664573
China	3	1	1	62	2.494996224
China	3	1	1	63	6.083406311
China	3	1	1	64	5.292111962
China	3	1	1	65	4.698211441
China	3	1	1	66	8.290142662
China	3	1	1	67	5.693485158
China	3	1	1	68	5.54792964
China	3	1	1	69	2.937813633
China	3	1	1	70	3.651727715
China	3	1	1	71	3.435169045
China	3	1	1	72	3.807047588
China	3	1	1	73	2.585617073
China	3	1	1	74	3.046345507
China	3	1	1	75	2.524753322
China	3	1	1	76	2.061209474
China	3	1	1	77	2.194511171
China	3	1	1	78	1.656491484
China	3	1	1	79	1.268447587
China	3	1	1	80	1.232981736
China	3	1	1	81	1.704498757
China	3	1	1	82	1.215653334
China	3	1	1	83	0.860309074
China	3	1	1	84	1.259697968
China	3	1	1	85	0.328618263
China	3	1	1	86	0.383609179
China	3	1	1	87	0.511469411
China	3	1	1	88	0.297639178
China	3	1	1	89	1.131300749
China	3	1	1	90	0
China	3	1	1	91	0
China	3	1	1	92	0
China	3	1	1	93	0
China	3	1	1	94	0
China	3	1	1	95	0
China	3	1	1	96	0
China	3	1	1	97	0
China	3	1	1	98	0
China	3	1	1	99	0
China	3	1	1	100	0
India	4	0	0	0	78.29220935
India	4	0	0	1	78.67753008
India	4	0	0	2	78.27343446
India	4	0	0	3	86.91338068
India	4	0	0	4	62.00174258
India	4	0	0	5	34.75868197
India	4	0	0	6	28.98372646
India	4	0	0	7	31.75074161
India	4	0	0	8	34.64803319
India	4	0	0	9	57.69925894
India	4	0	0	10	59.64711097
India	4	0	0	11	58.51980358
India	4	0	0	12	59.75006349
India	4	0	0	13	61.66937375
India	4	0	0	14	117.7087119
India	4	0	0	15	191.3848719
India	4	0	0	16	231.5726801
India	4	0	0	17	367.3644714
India	4	0	0	18	593.0884224
India	4	0	0	19	879.4761715
India	4	0	0	20	1094.821284
India	4	0	0	21	1270.99846
India	4	0	0	22	1298.456978
India	4	0	0	23	1237.02487
India	4	0	0	24	1430.814101
India	4	0	0	25	1269.947233
India	4	0	0	26	1187.656758
India	4	0	0	27	1158.544855
India	4	0	0	28	1078.314413
India	4	0	0	29	698.2435532
India	4	0	0	30	606.5257725
India	4	0	0	31	566.8049104
India	4	0	0	32	502.062295
India	4	0	0	33	477.1356206
India	4	0	0	34	193.5530024
India	4	0	0	35	158.6439874
India	4	0	0	36	151.7125879
India	4	0	0	37	139.2946258
India	4	0	0	38	127.0161678
India	4	0	0	39	56.65152065
India	4	0	0	40	35.35831067
India	4	0	0	41	31.32506878
India	4	0	0	42	26.3843765
India	4	0	0	43	24.07736131
India	4	0	0	44	53.77273561
India	4	0	0	45	51.31856392
India	4	0	0	46	49.92239245
India	4	0	0	47	48.76703539
India	4	0	0	48	47.48915331
India	4	0	0	49	22.94458259
India	4	0	0	50	18.01787354
India	4	0	0	51	16.70094444
India	4	0	0	52	16.01059627
India	4	0	0	53	17.28988773
India	4	0	0	54	13.99004995
India	4	0	0	55	10.38048774
India	4	0	0	56	9.791973273
India	4	0	0	57	10.54787953
India	4	0	0	58	8.691364951
India	4	0	0	59	8.670050501
India	4	0	0	60	7.709317754
India	4	0	0	61	6.828872243
India	4	0	0	62	6.357080069
India	4	0	0	63	10.0316637
India	4	0	0	64	10.16676255
India	4	0	0	65	5.91491319
India	4	0	0	66	8.000708427
India	4	0	0	67	5.015996572
India	4	0	0	68	6.228416878
India	4	0	0	69	2.881692923
India	4	0	0	70	3.411074434
India	4	0	0	71	3.458814104
India	4	0	0	72	2.754023152
India	4	0	0	73	2.766631283
India	4	0	0	74	1.517843884
India	4	0	0	75	2.857487033
India	4	0	0	76	3.299945553
India	4	0	0	77	2.513610322
India	4	0	0	78	2.6792016
India	4	0	0	79	2.02878862
India	4	0	0	80	1.246575395
India	4	0	0	81	0.857780898
India	4	0	0	82	0.946049224
India	4	0	0	83	0.600082122
India	4	0	0	84	0.822210248
India	4	0	0	85	1.984478318
India	4	0	0	86	4.227513453
India	4	0	0	87	3.400523259
India	4	0	0	88	2.477083513
India	4	0	0	89	1.864028271
India	4	0	0	90	0
India	4	0	0	91	0
India	4	0	0	92	0
India	4	0	0	93	0
India	4	0	0	94	0
India	4	0	0	95	0
India	4	0	0	96	0
India	4	0	0	97	0
India	4	0	0	98	0
India	4	0	0	99	0
India	4	0	0	100	0
India	4	1	0	0	96.91379223
India	4	1	0	1	106.0944612
India	4	1	0	2	96.53996858
India	4	1	0	3	98.6051986
India	4	1	0	4	69.29131271
India	4	1	0	5	33.50231536
India	4	1	0	6	30.5698205
India	4	1	0	7	33.48603157
India	4	1	0	8	32.08490766
India	4	1	0	9	44.79014786
India	4	1	0	10	50.50259929
India	4	1	0	11	49.58804833
India	4	1	0	12	46.68939085
India	4	1	0	13	49.72690589
India	4	1	0	14	103.8524336
India	4	1	0	15	185.5350115
India	4	1	0	16	228.1453815
India	4	1	0	17	409.8366986
India	4	1	0	18	728.3774044
India	4	1	0	19	815.9266615
India	4	1	0	20	1025.768494
India	4	1	0	21	1236.728842
India	4	1	0	22	1005.575113
India	4	1	0	23	923.9279231
India	4	1	0	24	1090.583949
India	4	1	0	25	961.6550304
India	4	1	0	26	866.0717926
India	4	1	0	27	823.0589611
India	4	1	0	28	726.808813
India	4	1	0	29	541.7276591
India	4	1	0	30	460.7018928
India	4	1	0	31	427.8832628
India	4	1	0	32	347.9036466
India	4	1	0	33	332.5663069
India	4	1	0	34	147.3117106
India	4	1	0	35	123.7042092
India	4	1	0	36	112.0307155
India	4	1	0	37	107.1347366
India	4	1	0	38	89.73882636
India	4	1	0	39	86.96279511
India	4	1	0	40	61.10042651
India	4	1	0	41	56.03386927
India	4	1	0	42	49.77028255
India	4	1	0	43	42.83644367
India	4	1	0	44	34.33384979
India	4	1	0	45	32.56030064
India	4	1	0	46	31.77015827
India	4	1	0	47	28.6422146
India	4	1	0	48	29.23308461
India	4	1	0	49	34.37377405
India	4	1	0	50	25.43882399
India	4	1	0	51	25.97257807
India	4	1	0	52	23.06466773
India	4	1	0	53	23.28110534
India	4	1	0	54	13.66247609
India	4	1	0	55	11.10506571
India	4	1	0	56	9.974586468
India	4	1	0	57	9.687059042
India	4	1	0	58	9.016672365
India	4	1	0	59	5.463228324
India	4	1	0	60	6.4870605
India	4	1	0	61	5.010136291
India	4	1	0	62	3.803305734
India	4	1	0	63	8.25318441
India	4	1	0	64	14.99735849
India	4	1	0	65	6.463822957
India	4	1	0	66	11.0212778
India	4	1	0	67	8.110873239
India	4	1	0	68	7.524897586
India	4	1	0	69	4.365269001
India	4	1	0	70	3.58935594
India	4	1	0	71	3.705751372
India	4	1	0	72	3.99175794
India	4	1	0	73	2.996957947
India	4	1	0	74	3.20128926
India	4	1	0	75	5.557209994
India	4	1	0	76	3.794492118
India	4	1	0	77	4.860064324
India	4	1	0	78	3.539434069
India	4	1	0	79	2.538243279
India	4	1	0	80	1.599404248
India	4	1	0	81	1.124073083
India	4	1	0	82	1.247358914
India	4	1	0	83	1.003067939
India	4	1	0	84	0.608767093
India	4	1	0	85	4.20740538
India	4	1	0	86	5.093603741
India	4	1	0	87	4.101111529
India	4	1	0	88	3.893697929
India	4	1	0	89	10.30081885
India	4	1	0	90	0
India	4	1	0	91	0
India	4	1	0	92	0
India	4	1	0	93	0
India	4	1	0	94	0
India	4	1	0	95	0
India	4	1	0	96	0
India	4	1	0	97	0
India	4	1	0	98	0
India	4	1	0	99	0
India	4	1	0	100	0
India	4	0	1	0	13.75403678
India	4	0	1	1	13.82172826
India	4	0	1	2	13.75073849
India	4	0	1	3	15.26856688
India	4	0	1	4	10.89219802
India	4	0	1	5	18.78447919
India	4	0	1	6	15.66354579
India	4	0	1	7	17.15891142
India	4	0	1	8	18.72468177
India	4	0	1	9	31.1821527
India	4	0	1	10	29.12998443
India	4	0	1	11	28.57943896
India	4	0	1	12	29.18026357
India	4	0	1	13	30.11760113
India	4	0	1	14	57.48565001
India	4	0	1	15	12.69816194
India	4	0	1	16	15.36457592
India	4	0	1	17	24.37420212
India	4	0	1	18	39.35072171
India	4	0	1	19	58.35221321
India	4	0	1	20	59.66249987
India	4	0	1	21	69.26330953
India	4	0	1	22	70.75966681
India	4	0	1	23	67.41191209
India	4	0	1	24	77.97249412
India	4	0	1	25	148.1849232
India	4	0	1	26	138.5827859
India	4	0	1	27	135.1858375
India	4	0	1	28	125.8240771
India	4	0	1	29	81.47517047
India	4	0	1	30	97.5075257
India	4	0	1	31	91.12183995
India	4	0	1	32	80.71355638
India	4	0	1	33	76.70624382
India	4	0	1	34	31.11636012
India	4	0	1	35	40.84018531
India	4	0	1	36	39.05581487
India	4	0	1	37	35.8590226
India	4	0	1	38	32.69814327
India	4	0	1	39	14.58396652
India	4	0	1	40	22.62477113
India	4	0	1	41	20.04401507
India	4	0	1	42	16.88260747
India	4	0	1	43	15.40641447
India	4	0	1	44	34.40763469
India	4	0	1	45	31.85985501
India	4	0	1	46	30.99307665
India	4	0	1	47	30.27580193
India	4	0	1	48	29.4824606
India	4	0	1	49	14.24457387
India	4	0	1	50	18.96166692
India	4	0	1	51	17.57575581
India	4	0	1	52	16.84924655
India	4	0	1	53	18.19554851
India	4	0	1	54	14.72286209
India	4	0	1	55	15.31547371
India	4	0	1	56	14.44717368
India	4	0	1	57	15.56244521
India	4	0	1	58	12.82332534
India	4	0	1	59	12.79187779
India	4	0	1	60	11.36109985
India	4	0	1	61	10.0636012
India	4	0	1	62	9.368328522
India	4	0	1	63	14.78350441
India	4	0	1	64	14.98259744
India	4	0	1	65	17.55989853
India	4	0	1	66	23.75210314
India	4	0	1	67	14.89123982
India	4	0	1	68	18.49061261
India	4	0	1	69	8.555025864
India	4	0	1	70	13.4436463
India	4	0	1	71	13.63179676
India	4	0	1	72	10.85409125
India	4	0	1	73	10.90378211
India	4	0	1	74	5.982090602
India	4	0	1	75	5.429225362
India	4	0	1	76	6.26989655
India	4	0	1	77	4.775859612
India	4	0	1	78	5.090483039
India	4	0	1	79	3.854698378
India	4	0	1	80	5.817351843
India	4	0	1	81	4.002977524
India	4	0	1	82	4.41489638
India	4	0	1	83	2.800383235
India	4	0	1	84	3.836981157
India	4	0	1	85	0.661492773
India	4	0	1	86	1.409171151
India	4	0	1	87	1.133507753
India	4	0	1	88	0.825694504
India	4	0	1	89	0.621342757
India	4	0	1	90	0
India	4	0	1	91	0
India	4	0	1	92	0
India	4	0	1	93	0
India	4	0	1	94	0
India	4	0	1	95	0
India	4	0	1	96	0
India	4	0	1	97	0
India	4	0	1	98	0
India	4	0	1	99	0
India	4	0	1	100	0
India	4	1	1	0	17.02539593
India	4	1	1	1	18.63821616
India	4	1	1	2	16.95972421
India	4	1	1	3	17.32253489
India	4	1	1	4	12.17279818
India	4	1	1	5	18.1055066
India	4	1	1	6	16.5207115
India	4	1	1	7	18.09670642
India	4	1	1	8	17.33950329
India	4	1	1	9	24.20573948
India	4	1	1	10	24.66406012
India	4	1	1	11	24.21741895
India	4	1	1	12	22.80179553
India	4	1	1	13	24.28523311
India	4	1	1	14	50.71863034
India	4	1	1	15	12.31003056
India	4	1	1	16	15.13717867
India	4	1	1	17	27.19218461
India	4	1	1	18	48.3269871
India	4	1	1	19	54.1357777
India	4	1	1	20	55.89945457
India	4	1	1	21	67.39578001
India	4	1	1	22	54.79901236
India	4	1	1	23	50.34963277
India	4	1	1	24	59.43158546
India	4	1	1	25	112.2115731
India	4	1	1	26	101.058358
India	4	1	1	27	96.03936744
India	4	1	1	28	84.80833324
India	4	1	1	29	63.21197406
India	4	1	1	30	74.06429156
India	4	1	1	31	68.78823644
India	4	1	1	32	55.93039126
India	4	1	1	33	53.46469875
India	4	1	1	34	23.68242383
India	4	1	1	35	31.84553609
India	4	1	1	36	28.8403945
India	4	1	1	37	27.58000834
India	4	1	1	38	23.10172832
India	4	1	1	39	22.38708649
India	4	1	1	40	39.09641439
India	4	1	1	41	35.85446941
India	4	1	1	42	31.84657951
India	4	1	1	43	27.40981444
India	4	1	1	44	21.96924793
India	4	1	1	45	20.21425344
India	4	1	1	46	19.72371319
India	4	1	1	47	17.7818071
India	4	1	1	48	18.14863406
India	4	1	1	49	21.34010334
India	4	1	1	50	26.77133382
India	4	1	1	51	27.33304645
India	4	1	1	52	24.27281699
India	4	1	1	53	24.50059181
India	4	1	1	54	14.3781296
India	4	1	1	55	16.38452318
India	4	1	1	56	14.71660299
India	4	1	1	57	14.29238219
India	4	1	1	58	13.3032871
India	4	1	1	59	8.060500807
India	4	1	1	60	9.559878632
India	4	1	1	61	7.383358745
India	4	1	1	62	5.604871608
India	4	1	1	63	12.16258755
India	4	1	1	64	22.10137041
India	4	1	1	65	19.1894744
India	4	1	1	66	32.71941847
India	4	1	1	67	24.07915493
India	4	1	1	68	22.33953971
India	4	1	1	69	12.95939235
India	4	1	1	70	14.14628518
India	4	1	1	71	14.60502011
India	4	1	1	72	15.73222247
India	4	1	1	73	11.81154014
India	4	1	1	74	12.61684591
India	4	1	1	75	10.55869899
India	4	1	1	76	7.209535025
India	4	1	1	77	9.234122216
India	4	1	1	78	6.72492473
India	4	1	1	79	4.82266223
India	4	1	1	80	7.463886491
India	4	1	1	81	5.245674388
India	4	1	1	82	5.821008267
India	4	1	1	83	4.680983716
India	4	1	1	84	2.840913102
India	4	1	1	85	1.40246846
India	4	1	1	86	1.697867914
India	4	1	1	87	1.367037176
India	4	1	1	88	1.29789931
India	4	1	1	89	3.433606284
India	4	1	1	90	0
India	4	1	1	91	0
India	4	1	1	92	0
India	4	1	1	93	0
India	4	1	1	94	0
India	4	1	1	95	0
India	4	1	1	96	0
India	4	1	1	97	0
India	4	1	1	98	0
India	4	1	1	99	0
India	4	1	1	100	0
Pakistan	5	0	0	0	48.33722046
Pakistan	5	0	0	1	51.85491561
Pakistan	5	0	0	2	54.44520072
Pakistan	5	0	0	3	59.73295996
Pakistan	5	0	0	4	53.09743074
Pakistan	5	0	0	5	28.27890573
Pakistan	5	0	0	6	23.09652689
Pakistan	5	0	0	7	26.64879689
Pakistan	5	0	0	8	29.09758043
Pakistan	5	0	0	9	50.65367432
Pakistan	5	0	0	10	49.02915833
Pakistan	5	0	0	11	49.28386352
Pakistan	5	0	0	12	47.82333223
Pakistan	5	0	0	13	47.91882291
Pakistan	5	0	0	14	90.54270218
Pakistan	5	0	0	15	114.5537251
Pakistan	5	0	0	16	132.230848
Pakistan	5	0	0	17	206.3334967
Pakistan	5	0	0	18	333.7494184
Pakistan	5	0	0	19	497.9095097
Pakistan	5	0	0	20	621.233719
Pakistan	5	0	0	21	719.4334233
Pakistan	5	0	0	22	734.3659415
Pakistan	5	0	0	23	698.8866871
Pakistan	5	0	0	24	528.9758579
Pakistan	5	0	0	25	466.1128198
Pakistan	5	0	0	26	432.3914208
Pakistan	5	0	0	27	418.4628131
Pakistan	5	0	0	28	394.3933465
Pakistan	5	0	0	29	253.9800074
Pakistan	5	0	0	30	223.8791121
Pakistan	5	0	0	31	208.5943749
Pakistan	5	0	0	32	189.0403547
Pakistan	5	0	0	33	179.3439879
Pakistan	5	0	0	34	110.5838599
Pakistan	5	0	0	35	91.59559975
Pakistan	5	0	0	36	86.20993188
Pakistan	5	0	0	37	78.06451983
Pakistan	5	0	0	38	72.96347116
Pakistan	5	0	0	39	35.37987741
Pakistan	5	0	0	40	22.9596031
Pakistan	5	0	0	41	20.03174663
Pakistan	5	0	0	42	16.54558891
Pakistan	5	0	0	43	15.23498702
Pakistan	5	0	0	44	29.47034288
Pakistan	5	0	0	45	27.80445913
Pakistan	5	0	0	46	28.54292557
Pakistan	5	0	0	47	25.78816328
Pakistan	5	0	0	48	26.61203491
Pakistan	5	0	0	49	12.52341807
Pakistan	5	0	0	50	10.21701217
Pakistan	5	0	0	51	9.138411859
Pakistan	5	0	0	52	8.449446892
Pakistan	5	0	0	53	8.878368449
Pakistan	5	0	0	54	8.033767811
Pakistan	5	0	0	55	6.180099846
Pakistan	5	0	0	56	5.89311524
Pakistan	5	0	0	57	6.126752788
Pakistan	5	0	0	58	4.662142616
Pakistan	5	0	0	59	4.86726217
Pakistan	5	0	0	60	4.360673962
Pakistan	5	0	0	61	3.54612097
Pakistan	5	0	0	62	3.300438805
Pakistan	5	0	0	63	6.318865796
Pakistan	5	0	0	64	4.95923906
Pakistan	5	0	0	65	3.448898921
Pakistan	5	0	0	66	3.657026502
Pakistan	5	0	0	67	2.409992711
Pakistan	5	0	0	68	3.197165386
Pakistan	5	0	0	69	1.016393468
Pakistan	5	0	0	70	1.104716743
Pakistan	5	0	0	71	1.244463001
Pakistan	5	0	0	72	1.143267492
Pakistan	5	0	0	73	0.981901422
Pakistan	5	0	0	74	0.783296098
Pakistan	5	0	0	75	1.667130729
Pakistan	5	0	0	76	1.1094677
Pakistan	5	0	0	77	1.199835069
Pakistan	5	0	0	78	1.244493576
Pakistan	5	0	0	79	1.260657375
Pakistan	5	0	0	80	0.612702804
Pakistan	5	0	0	81	0.427929151
Pakistan	5	0	0	82	0.438018978
Pakistan	5	0	0	83	0.323988782
Pakistan	5	0	0	84	0.399624897
Pakistan	5	0	0	85	0.928540874
Pakistan	5	0	0	86	1.605423524
Pakistan	5	0	0	87	1.368558764
Pakistan	5	0	0	88	1.27437161
Pakistan	5	0	0	89	0.767437868
Pakistan	5	0	0	90	0
Pakistan	5	0	0	91	0
Pakistan	5	0	0	92	0
Pakistan	5	0	0	93	0
Pakistan	5	0	0	94	0
Pakistan	5	0	0	95	0
Pakistan	5	0	0	96	0
Pakistan	5	0	0	97	0
Pakistan	5	0	0	98	0
Pakistan	5	0	0	99	0
Pakistan	5	0	0	100	0
Pakistan	5	1	0	0	67.38516099
Pakistan	5	1	0	1	77.10763453
Pakistan	5	1	0	2	70.5665045
Pakistan	5	1	0	3	77.00025317
Pakistan	5	1	0	4	58.81672566
Pakistan	5	1	0	5	27.47199409
Pakistan	5	1	0	6	23.18835074
Pakistan	5	1	0	7	25.71676168
Pakistan	5	1	0	8	25.87173448
Pakistan	5	1	0	9	40.86320483
Pakistan	5	1	0	10	42.7825192
Pakistan	5	1	0	11	42.85829755
Pakistan	5	1	0	12	39.0380572
Pakistan	5	1	0	13	41.21851879
Pakistan	5	1	0	14	81.66913389
Pakistan	5	1	0	15	109.488947
Pakistan	5	1	0	16	131.7369738
Pakistan	5	1	0	17	221.1199355
Pakistan	5	1	0	18	391.8671508
Pakistan	5	1	0	19	436.5113024
Pakistan	5	1	0	20	533.5443443
Pakistan	5	1	0	21	643.0731379
Pakistan	5	1	0	22	549.8440258
Pakistan	5	1	0	23	517.1194464
Pakistan	5	1	0	24	396.3970215
Pakistan	5	1	0	25	349.1052216
Pakistan	5	1	0	26	314.6835481
Pakistan	5	1	0	27	306.3502627
Pakistan	5	1	0	28	269.5247318
Pakistan	5	1	0	29	201.8184398
Pakistan	5	1	0	30	173.1068677
Pakistan	5	1	0	31	161.0949611
Pakistan	5	1	0	32	131.6911759
Pakistan	5	1	0	33	126.6938262
Pakistan	5	1	0	34	84.91001396
Pakistan	5	1	0	35	69.98526303
Pakistan	5	1	0	36	63.32096654
Pakistan	5	1	0	37	60.83240677
Pakistan	5	1	0	38	50.59165834
Pakistan	5	1	0	39	48.12080881
Pakistan	5	1	0	40	34.42111761
Pakistan	5	1	0	41	31.58628133
Pakistan	5	1	0	42	27.90290091
Pakistan	5	1	0	43	23.70342303
Pakistan	5	1	0	44	20.59110952
Pakistan	5	1	0	45	17.80296987
Pakistan	5	1	0	46	18.7013507
Pakistan	5	1	0	47	16.05357534
Pakistan	5	1	0	48	16.94937776
Pakistan	5	1	0	49	19.69931069
Pakistan	5	1	0	50	13.47278677
Pakistan	5	1	0	51	14.70253294
Pakistan	5	1	0	52	12.82408573
Pakistan	5	1	0	53	13.24472873
Pakistan	5	1	0	54	7.607713509
Pakistan	5	1	0	55	5.755412903
Pakistan	5	1	0	56	5.716375377
Pakistan	5	1	0	57	4.797821027
Pakistan	5	1	0	58	5.128372293
Pakistan	5	1	0	59	3.189082376
Pakistan	5	1	0	60	3.770599536
Pakistan	5	1	0	61	2.613361101
Pakistan	5	1	0	62	2.315017513
Pakistan	5	1	0	63	5.267585441
Pakistan	5	1	0	64	4.934395693
Pakistan	5	1	0	65	2.741728572
Pakistan	5	1	0	66	5.006271461
Pakistan	5	1	0	67	3.485078303
Pakistan	5	1	0	68	3.593563046
Pakistan	5	1	0	69	1.578880693
Pakistan	5	1	0	70	1.66183702
Pakistan	5	1	0	71	1.509642638
Pakistan	5	1	0	72	1.918350252
Pakistan	5	1	0	73	1.448615007
Pakistan	5	1	0	74	1.461651602
Pakistan	5	1	0	75	1.9608793
Pakistan	5	1	0	76	1.69827861
Pakistan	5	1	0	77	1.750178803
Pakistan	5	1	0	78	1.679620164
Pakistan	5	1	0	79	1.125456727
Pakistan	5	1	0	80	0.673673285
Pakistan	5	1	0	81	0.39744289
Pakistan	5	1	0	82	0.313465055
Pakistan	5	1	0	83	0.378391568
Pakistan	5	1	0	84	0.221448296
Pakistan	5	1	0	85	1.721232478
Pakistan	5	1	0	86	2.883080828
Pakistan	5	1	0	87	2.998298179
